data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8898037,804,UKR52664,52664,2022-03-04,2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Chernihiv,Chernihivskyi,Chepnigivska,Chernihiv,51.5055,31.2849,1,"24 Channel; DPA",National-Regional,"On 4 March 2022, the Russian military forces launched an airstrike on the city Chernihiv, Ukraine. As a result, 33 civilians were killed and 18 injured.",33,1646783636,UKR
8898038,804,UKR52667,52667,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Bakhmutskyi,Svitlodarska,Mykolayivka,48.4861,38.0311,1,"Segodnya; 24 Channel",National,"On 4 March 2022, clashes took place between the Russian military forces and the Ukrainian military forces in Mykolayivka, Donetsk. While at first the Russian military forces managed to capture some parts of the city, later in the day the Ukrainian military forces regained control of the city. Casualties unknown.",0,1646783636,UKR
8898039,804,UKR52706,52706,2022-03-04,2022,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,,,0,60,Europe,Ukraine,Luhansk,Starobilskyi,Novopskovska,Novopskov,49.5464,39.0899,1,"24 Channel; Segodnya",National,"On 4 March 2022, hundreds of residents of Novopskov protested in Novopskov, Luhansk, against the Russian occupation of the city and the Russian aggression in Ukraine. [size=hundreds]",0,1646783636,UKR
8898043,804,UKR52723,52723,2022-03-04,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Kyiv,Vyshhorodskyi,Dymerska,Kozarovychi,50.7559,30.3514,1,"Centre for Information Resilience; Twitter","New media","On 4 March 2022, Ukrainian forces shelled a compound allegedly housing Russian paratroopers in the village of Kozarovychi, Kyiv oblast. Casualties unknown.",0,1646783636,UKR
8898044,804,UKR52724,52724,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Buchanskyi,Buchanska,Bucha,50.5435,30.2120,1,"Twitter; Centre for Information Resilience","New media","On 4 March 2022, an armed clash occurred between Russian and Ukrainian military forces in Bucha, Kyiv oblast. Casualties unknown.",0,1646783636,UKR
8898046,804,UKR52716,52716,2022-03-04,2022,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,,,0,60,Europe,Ukraine,Zaporizhia,Melitopolskyi,Melitopolska,Melitopol,46.8489,35.3653,1,061.ua,Subnational,"On 4 March 2022, residents of Melitopol marched and protested in Melitopol, Zaporizhia, against the Russian occupation of the city and the Russian aggression in Ukraine. [size=no report]",0,1646783636,UKR
8898067,804,UKR52677,52677,2022-03-04,2022,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,,,0,60,Europe,Ukraine,Kherson,Khersonskyi,Hersonska,Kherson,46.6558,32.6178,1,"24 Channel",National,"On 4 March 2022, residents of Kherson protested in Kherson, Ukraine calling against the Russian invasion of Ukraine. Additionally, the protesters peacefully blocked the Russian convoy from entering the city by standing on the road and blocking it. [size=no report]",0,1646783636,UKR
8898079,804,UKR52702,52702,2022-03-04,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,"Kyiv City",Kyiv,,Kyiv,50.4496,30.5224,1,"24 Channel",National,"On 4 March 2022, the Russian military forces shelled Kyiv, Ukraine. There were no fatalities but some people were wounded.",0,1646783636,UKR
8898101,804,UKR52678,52678,2022-03-04,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Kherson,Khersonskyi,Hersonska,Kherson,46.6558,32.6178,1,"24 Channel",National,"On 4 March 2022, the Russian military forces shelled Kherson, Ukraine as a result of which two loud explosions were heard in the city. Kherson is currently under Russian occupation. Casualties are unknown.",0,1646783636,UKR
8898115,804,UKR52688,52688,2022-03-04,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Kyiv,Buchanskyi,Irpinska,Irpin,50.5218,30.2506,1,Focus,National,"On 4 March 2022, the Russian military forces shelled a civilian apartment building in Irpin, Kyiv. No one was injured in the attack.",0,1646783636,UKR
8898119,804,UKR52710,52710,2022-03-04,2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Odesa,Odeskyi,Odeska,Odesa,46.4639,30.7386,3,Focus,National,"On 4 March 2022, a bridge that connects Transnistria and Odesa region was blown up by presumably Ukrainian forces to prevent the Russian military forces from attacking Ukraine from Transnistria.",0,1646783636,UKR
8898126,804,UKR52676,52676,2022-03-04,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kharkiv,Kharkivskyi,Merefianska,Yakovlivka,49.8271,36.1387,1,Liveuamap,"Local partner-New media","On 4 March 2022, the Russian military forces shelled the village Yakovlivka, Kharkiv almost destroying the whole village. Four civilians were killed.",4,1646783636,UKR
8898129,804,UKR52704,52704,2022-03-04,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Luhansk,Sievierodonetskyi,Popasnianska,Popasna,48.6333,38.3780,1,Liveuamap,"Local partner-New media","On 4 March 2022, the Russian military forces shelled with Grad rocket launchers the civilian infrastructures in Popasna, Luhansk. Casualties unknown.",0,1646783636,UKR
8898132,804,UKR52673,52673,2022-03-04,2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kharkiv,Chuguivskyi,Chuhuivska,Malynivka,49.7972,36.7138,1,Liveuamap,"Local partner-New media","On 4 March 2022, the Russian military forces launched an airstrike on Malynivka, Kharkiv. One civilian was killed.",1,1646783636,UKR
8898133,804,UKR52675,52675,2022-03-04,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Kharkiv,Iziumskyi,Iziumska,Izium,49.2088,37.2485,1,Liveuamap,"Local partner-New media","On 4 March 2022, the Russian military forces shelled Izium, Kharkiv. Casualties unknown.",0,1646783636,UKR
8898134,804,UKR52692,52692,2022-03-04,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kyiv,Fastivskyi,Hatnenska,Hatne,50.3587,30.3956,1,Liveuamap,"Local partner-New media","On 4 March 2022, the Russian military forces shelled Hatne, Kyiv. One civilian was killed and one injured.",1,1646783636,UKR
8898145,804,UKR52671,52671,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Pervomayske,48.0971,37.5920,1,"LPR People's Militia Press Service",Other,"On 4 March 2022, LPR Press Service reported that the Ukrainian military forces fired on Pervomayske, Donetsk. Casualties unknown.",0,1646783636,UKR
8898153,804,UKR52665,52665,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Chernihiv,Chernihivskyi,Osterska,Oster,50.9503,30.8784,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, the Russian military forces launched an offensive operation against the Ukrainian military near Oster, Kyiv. Casualties unknown.",0,1646783636,UKR
8898157,804,UKR52687,52687,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)","Military Forces of Ukraine (2019-) Territorial Defense Forces",1,18,Europe,Ukraine,Kyiv,Buchanskyi,Hostomelska,Hostomel,50.5882,30.2590,1,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, there was an armed clash between the Russian military forces and the Ukrainian military forces and territorial defense forces in Hostomel, Kyiv. During 3 and 4 March, over 50 Russian soldiers were killed in Hostomel [50 fatalities split among 2 events].",25,1646783636,UKR
8898158,804,UKR52674,52674,2022-03-04,2022,1,Battles,"Non-state actor overtakes territory","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kharkiv,Iziumskyi,Balakliiska,Balakliia,49.4606,36.8527,1,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, following clashes with the Ukrainian forces, the Russian military forces occupied Balakliia, Kharkiv. Casualties unknown.",0,1646783636,UKR
8898159,804,UKR52699,52699,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Kyiv,Vyshhorodskyi,Ivankivska,Kukhari,50.8182,29.5899,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, the Russian military forces clashed with the Ukrainian forces near Kukhari, Kyiv. The Russian forces carried out defensive operations. Casualties are unknown.",0,1646783636,UKR
8898160,804,UKR52690,52690,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Fastivskyi,Byshivska,Byshiv,50.2664,29.8869,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, the Russian military forces launched an offensive operation against the Ukrainian military near Byshiv, Kyiv. Casualties unknown.",0,1646783636,UKR
8898161,804,UKR52701,52701,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Vyshhorodskyi,Vyshhorodska,Vyshhorod,50.5848,30.4898,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, the Russian military forces launched an offensive operation against the Ukrainian military near Vyshhorod, Kyiv. Casualties unknown.",0,1646783636,UKR
8898172,804,UKR52695,52695,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Obukhivskyi,Ukrainska,Ukrainka,50.1532,30.7425,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, the Russian military forces launched an offensive operation against the Ukrainian military near Ukrainka, Kyiv. Casualties unknown.",0,1646783636,UKR
8898175,804,UKR52679,52679,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Boryspilskyi,Zolochivska,Vyshenky,50.3043,30.7147,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, the Russian military forces launched an offensive operation against the Ukrainian military near Vyshenky, Kyiv. Casualties unknown.",0,1646783636,UKR
8898181,804,UKR52685,52685,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Buchanskyi,Borodianska,Shybene,50.7274,30.0234,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, there was an armed clash between the Russian military forces and the Ukrainian military forces near Shybene, Kyiv. The Ukrainian forces stopped the advance of the Russian forces. Casualties unknown.",0,1646783636,UKR
8898184,804,UKR52680,52680,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Brovarskyi,Bepezanska,Berezan,50.3112,31.4671,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, the Russian military forces launched an offensive operation against the Ukrainian military near Berezan, Kyiv. Casualties unknown.",0,1646783636,UKR
8898187,804,UKR52689,52689,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Buchanskyi,Makarivska,Makariv,50.4641,29.8113,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, the Ukrainian military forces repelled the Russian offensive near Makariv, Kyiv. Casualties unknown.",0,1646783636,UKR
8898188,804,UKR52705,52705,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Luhansk,Sievierodonetskyi,Sievierodonetska,Severodonetsk,48.9467,38.4914,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, Russian military forces clashed with the Ukrainian military forces, as the Russian forces attempted an offensive near Severodonetsk, Luhansk. Casualties unknown.",0,1646783636,UKR
8898189,804,UKR52707,52707,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Luhansk,Starobilskyi,Starobilska,Starobilsk,49.2783,38.9107,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, the Russian military forces clashed with the Ukrainian forces near Starobilsk, Luhansk. Casualties are unknown.",0,1646783636,UKR
8898191,804,UKR52694,52694,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Obukhivskyi,Obukhivska,Obukhiv,50.1069,30.6185,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, the Russian military forces launched an offensive operation against the Ukrainian military near Obukhiv, Kyiv. Casualties unknown.",0,1646783636,UKR
8898192,804,UKR52700,52700,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Kyiv,Vyshhorodskyi,Poliska,Poliske,51.2408,29.3889,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, the Russian military forces clashed with the Ukrainian forces near Poliske, Kyiv. The Russian forces carried out defensive operations. Casualties are unknown.",0,1646783636,UKR
8898194,804,UKR52696,52696,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Vyshhorodskyi,Dymerska,Demydiv,50.7277,30.3307,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, the Russian military forces clashed with the Ukrainian forces near Demydiv, Kyiv. Casualties are unknown.",0,1646783636,UKR
8898195,804,UKR52709,52709,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Mykolaiv,Voznesenskyi,Voznesenskaya,Voznesensk,47.5850,31.3321,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, the Russian military forces launched an offensive operation against the Ukrainian military near Voznesensk, Mykolaiv, and managed to move forward their positions. Casualties unknown.",0,1646783636,UKR
8898196,804,UKR52691,52691,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Fastivskyi,Fastivska,Fastiv,50.0767,29.9177,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, the Russian military forces launched an offensive operation against the Ukrainian military near Fastiv, Kyiv. Casualties unknown.",0,1646783636,UKR
8898197,804,UKR52718,52718,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Zaporizhia,Zaporizkyi,Zaporizka,Zaporizhia,47.8479,35.1602,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, there was an armed clash between the Russian military forces and the Ukrainian military forces near Zaporizhia, as the Russian forces attempted an offensive to enter the city. Casualties unknown.",0,1646783636,UKR
8898200,804,UKR52684,52684,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Buchanskyi,Borodianska,Borodianka,50.6448,29.9201,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, the Russian military forces clashed with the Ukrainian forces near Borodianka, Kyiv. Casualties are unknown.",0,1646783636,UKR
8898201,804,UKR52703,52703,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Luhansk,Shchastynskyi,Novoaidarska,Novoaidar,48.9672,39.0028,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, Russian military forces clashed with the Ukrainian military forces, as the Russian forces attempted an offensive near Novoaidar, Luhansk. Casualties unknown.",0,1646783636,UKR
8898202,804,UKR52682,52682,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Brovarskyi,Zazymska,Zazymia,50.5669,30.6791,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, the Russian military forces launched an offensive operation against the Ukrainian military near Zazymia, Kyiv. Casualties unknown.",0,1646783636,UKR
8898205,804,UKR52698,52698,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Vyshhorodskyi,Dymerska,Kozarovychi,50.7559,30.3514,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, the Russian military forces launched an offensive operation against the Ukrainian military near Kozarovychi, Kyiv. Casualties unknown.",0,1646783636,UKR
8898207,804,UKR52697,52697,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Vyshhorodskyi,Dymerska,Katiuzhanka,50.8028,30.1346,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, there was an armed clash between the Russian military forces and the Ukrainian military forces near Katiuzhanka, Kyiv. The Ukrainian forces stopped the advance of the Russian forces. Casualties unknown.",0,1646783636,UKR
8898209,804,UKR52683,52683,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Buchanskyi,Bilohorodska,Horenychi,50.4193,30.2114,2,"Ministry of Defence of Ukraine",Other,"On 4 March 2022, the Russian military forces clashed with the Ukrainian forces near Horenychi, Kyiv. Casualties are unknown.",0,1646783636,UKR
8898216,804,UKR52708,52708,2022-03-04,2022,1,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Mykolaiv,Bashtanskyi,Bashtanska,Bashtanka,47.4072,32.4387,1,"Novoye Vremya Ukraine",National,"On 4 March 2022, the Russian military forces stormed Bashtanka, Mykolaiv, seized a school building, and killed the school principal.",1,1646783636,UKR
8898220,804,UKR52670,52670,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.5710,1,"Novoye Vremya Ukraine",National,"On 4 March 2022, the Russian military forces fired with unspecified weapons at Mariupol, Donetsk. The Russian forces surrounded the city while having significant advantages in technology. Casualties unknown.",0,1646783636,UKR
8898223,804,UKR52712,52712,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Sumy,Sumskyi,Sumska,Sumy,50.9216,34.8003,2,"Novoye Vremya Ukraine",National,"On 4 March 2022, armed clashes took place between the Russian military forces and the Ukrainian military forces around Sumy, Ukraine during which the Ukrainian military forces successfully pushed back the Russian military forces towards the borderline. Casualties unknown.",0,1646783636,UKR
8898227,804,UKR52693,52693,2022-03-04,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kyiv,Fastivskyi,,Markhalivka,50.2717,30.3710,1,"Novoye Vremya Ukraine",National,"On 4 March 2022, the Russian military forces shelled Markhalivka, Kyiv as a result of which 5 people died.",5,1646783636,UKR
8898236,804,UKR52681,52681,2022-03-04,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Kyiv,Brovarskyi,Brovarska,Brovary,50.5181,30.8067,2,"Novoye Vremya Ukraine",National,"On 4 March 2022, the Ukrainian military forces destroyed a column of Russian military equipment, including four IFVs and two tanks, near Brovary, Kyiv. Casualties unknown.",0,1646783636,UKR
8898237,804,UKR52713,52713,2022-03-04,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Sumy,Sumskyi,Sumska,Sumy,50.9216,34.8003,3,"Novoye Vremya Ukraine",National,"On 4 March 2022, the Russian military forces continued shelling the Sumy region as a result of which an ambulance car was shot on the Sumy-Kyiv highway. Casualties unknown.",0,1646783636,UKR
8898241,804,UKR52686,52686,2022-03-04,2022,1,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kyiv,Buchanskyi,Buchanska,Vorzel,50.5444,30.1530,2,"Novoye Vremya Ukraine",National,"On 4 March 2022, the Russian military forces opened fire on a car with six Ukrainian civilians that were driving from the Vorzel village, Kyiv region. Two of the civilians were killed and four wounded.",2,1646783636,UKR
8898250,804,UKR52715,52715,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Zaporizhia,Melitopolskyi,Melitopolska,Melitopol,46.8489,35.3653,1,Segodnya,National,"On 4 March 2022, clashes continued between the Russian military forces and the Ukrainian military forces in Melitopol, Zaporizhia. The Russian military forces managed to capture the Television tower of the city. Casualties unknown.",0,1646783636,UKR
8898257,804,UKR52717,52717,2022-03-04,2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Zaporizhia,Vasylivskyi,Enerhodarska,Enerhodar,47.4987,34.6574,1,Segodnya,National,"On 4 March 2022, the Russian military forces clashed with the Ukrainian forces in Enerhodar, Zaporizhia. Casualties are unknown.",0,1646783636,UKR
8898265,804,UKR52672,52672,2022-03-04,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-) Air Force",,8,18,Europe,Ukraine,Donetsk,Volnovaskyi,Volnovaska,Volnovakha,47.6010,37.4967,1,Segodnya,National,"On 4 March 2022, the Ukrainian military forces shot down a Russian military plane and Mil Mi-8 helicopter in Volnovakha, Donetsk. It is not known what happened to the pilots.",0,1646783636,UKR
8898267,804,UKR52668,52668,2022-03-04,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-) Air Force",,8,18,Europe,Ukraine,Donetsk,Donetskyi,Donetska,Donetsk,48.0150,37.8014,2,Segodnya,National,"On 4 March 2022, the Ukrainian military forces shot down a Russian military plane heading in the direction of Donetsk, Ukraine. It is unknown whether the pilot survived.",0,1646783636,UKR
8898268,804,UKR52719,52719,2022-03-04,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Zhytomyr,Zhytomyrskyi,Zhytomyrska,Zhytomyr,50.2649,28.6767,1,Segodnya,National,"On 4 March 2022, the Russian military forces shelled Zhytomyr, Ukraine as a result of which a school building was destroyed. 5 people got evacuated. Casualties unknown.",0,1646783636,UKR
8898278,804,UKR52714,52714,2022-03-04,2022,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,,,0,60,Europe,Ukraine,Zaporizhia,Berdianskyi,Prymorska,Prymorsk,46.7348,36.3443,1,Segodnya,National,"On 4 March 2022, a few hundred residents of Prymorsk protested in Prymorsk, Zaporizhia, against the Russian occupation of the city and Russian agression in Ukraine. [size=a few hundred]",0,1646783636,UKR
8898281,804,UKR52711,52711,2022-03-04,2022,1,Battles,"Non-state actor overtakes territory","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Sumy,Okhtyrskyi,Tpostyanetska,Trostianets,50.4848,34.9657,1,"Stop Corruption",National,"On 4 March 2022, following clashes, the Russian military forces occupied Trostianets, Sumy. No one can enter or leave the town. Casualties unknown.",0,1646783636,UKR
8898283,804,UKR52669,52669,2022-03-04,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Mariupolskyi,Manhushska,Manhush,47.0558,37.3107,1,"Stop Corruption",National,"On 4 March 2022, the Russian military forces shelled town of Manhush, Donetsk from 'Grad' rocket launchers. Casualties unknown.",0,1646783636,UKR
8898338,804,UKR52666,52666,2022-03-04,2022,1,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Chernihiv,Chernihivskyi,Ripkynska,Ripky,51.8010,31.0838,1,ZMINA,Other,"On 4 March 2022, the Russian military forces seized a local police station in Ripky, Chernihiv, where they shot dead an unarmed civilian.",1,1646783636,UKR
8898029,804,UKR52598,52598,2022-03-03,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.5710,1,"Segodnya; Twitter; Centre for Information Resilience","New media-National","On 3 March 2022, the Russian military forces continued shelling Mariupol, Donetsk. Infrastructure damage including a large fire at a shopping centre and warehouse were reported. Casualties unknown.",0,1646783636,UKR
8898030,804,UKR52605,52605,2022-03-03,2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kharkiv,Kharkivskyi,Kharkivska,Kharkiv,49.9808,36.2527,1,"Segodnya; Focus; 24 Channel",National,"On 3 March 2022, the Russian military forces shelled Kharkiv, Ukraine. Civilian infrastructures and city center came under the fire. As a result, 10 civilians were killed. The Russian side blamed the city center attack on the Ukrainian side saying that they hit the city to blame it on Russia.",10,1646783636,UKR
8898031,804,UKR52614,52614,2022-03-03,2022,1,Battles,"Government regains territory","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Kyiv,Buchanskyi,Buchanska,Bucha,50.5435,30.2120,1,"Novoye Vremya Ukraine; Segodnya",National,"On 3 March 2022, after the armed clashes between the Russian military forces and the Ukrainian military forces in Bucha, Kyiv, the Ukrainian military forces regained the city. Casualties unknown.",0,1646783636,UKR
